number,name,unigene,ligandid,ligandname,smiles,cas,nsc,hotligand,species,source,kinote,kival,reference,link,ligandname_lower,canonical_name,ki_nM,censored,pKi
79031,5-HT2B,HTR2B,692,DMT,CN(C)CCC1=CNC2=CC=CC=C21,61-50-7,63795.0,3H-LSD,HUMAN,CLONED,,107.6,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,dmt,DMT,107.6,False,6.96818772866963
79062,5-HT2C,HTR2C,692,DMT,CN(C)CCC1=CNC2=CC=CC=C21,61-50-7,63795.0,3H-MESULERGINE,HUMAN,CLONED,,334.6,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,dmt,DMT,334.6,False,6.475474063373625
79087,5-HT2C,HTR2C,948,IBOGAINE,CCC1CC2CC3C1N(C2)CCC4=C3NC5=C4C=C(C=C5)OC,83-74-9,249764.0,3H-MESULERGINE,HUMAN,CLONED,>,10000.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,ibogaine,ibogaine,10000.0,True,5.0
79124,5-HT6,HTR6,692,DMT,CN(C)CCC1=CNC2=CC=CC=C21,61-50-7,63795.0,3H-LSD,HUMAN,CLONED,,487.4,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,dmt,DMT,487.4,False,6.3121144751512945
79155,5-HT7,HTR7,692,DMT,CN(C)CCC1=CNC2=CC=CC=C21,61-50-7,63795.0,3H-LSD,HUMAN,CLONED,,87.5,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,dmt,DMT,87.5,False,7.057991946977687
80048,5-HT3,HTR3A,692,DMT,CN(C)CCC1=CNC2=CC=CC=C21,61-50-7,63795.0,3H-GR-65630,HUMAN,CLONED,>,10000.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,dmt,DMT,10000.0,True,5.0
80072,5-HT3,HTR3A,948,IBOGAINE,CCC1CC2CC3C1N(C2)CCC4=C3NC5=C4C=C(C=C5)OC,83-74-9,249764.0,3H-GR-65630,HUMAN,CLONED,>,10000.0,Ray TS 2010 ,https://www.ncbi.nlm.nih.gov/pubmed/20126400,ibogaine,ibogaine,10000.0,True,5.0
83200,5-HT1A,HTR1A,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,3H-8-OH-DPAT,HUMAN,CLONED,,2.78,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/,lsd,LSD,2.78,False,8.555955204081924
83201,5-HT2A,HTR2A,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,125I-DOI,HUMAN,CLONED,,0.71,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/,lsd,LSD,0.71,False,9.148741651280925
83202,5-HT2C,HTR2C,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,125I-DOI,HUMAN,CLONED,,2.91,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/,lsd,LSD,2.91,False,8.536107011014092
83203,5-HT2C,HTR2C,692,DMT,CN(C)CCC1=CNC2=CC=CC=C21,61-50-7,63795.0,125I-DOI,HUMAN,CLONED,,166.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/,dmt,DMT,166.0,False,6.779891911959945
83204,5-HT2A,HTR2A,692,DMT,CN(C)CCC1=CNC2=CC=CC=C21,61-50-7,63795.0,125I-DOI,HUMAN,CLONED,,210.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/,dmt,DMT,210.0,False,6.6777807052660805
83205,5-HT1A,HTR1A,692,DMT,CN(C)CCC1=CNC2=CC=CC=C21,61-50-7,63795.0,3H-8-OH-DPAT,HUMAN,CLONED,,450.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/,dmt,DMT,450.0,False,6.346787486224656
83206,5-HT1A,HTR1A,722,DOM,CC1=CC(=C(C=C1OC)CC(C)N)OC,15588-95-1,,3H-8-OH-DPAT,HUMAN,CLONED,,14200.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/,dom,DOM,14200.0,False,4.847711655616943
83207,5-HT2A,HTR2A,722,DOM,CC1=CC(=C(C=C1OC)CC(C)N)OC,15588-95-1,,125I-DOI,HUMAN,CLONED,,4.3,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/,dom,DOM,4.3,False,8.366531544420413
83208,5-HT2C,HTR2C,722,DOM,CC1=CC(=C(C=C1OC)CC(C)N)OC,15588-95-1,,125I-DOI,HUMAN,CLONED,,25.7,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/,dom,DOM,25.7,False,7.590066876668706
83225,5-HT2A,HTR2A,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,125I-DOI,HUMAN,CLONED,,0.72,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/,lsd,LSD,0.72,False,9.142667503568731
83226,5-HT2A,HTR2A,722,DOM,CC1=CC(=C(C=C1OC)CC(C)N)OC,15588-95-1,,125I-DOI,HUMAN,CLONED,,2.06,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/,dom,DOM,2.06,False,8.686132779630846
83227,5-HT2A,HTR2A,692,DMT,CN(C)CCC1=CNC2=CC=CC=C21,61-50-7,63795.0,125I-DOI,HUMAN,CLONED,,53.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/,dmt,DMT,53.0,False,7.275724130399211
83232,5-HT2A,HTR2A,692,DMT,CN(C)CCC1=CNC2=CC=CC=C21,61-50-7,63795.0,3H-KETANSERIN,HUMAN,CLONED,,175.0,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/,dmt,DMT,175.0,False,6.756961951313706
83233,5-HT2A,HTR2A,722,DOM,CC1=CC(=C(C=C1OC)CC(C)N)OC,15588-95-1,,3H-KETANSERIN,HUMAN,CLONED,,13.7,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/,dom,DOM,13.7,False,7.863279432843593
83234,5-HT2A,HTR2A,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,3H-KETANSERIN,HUMAN,CLONED,,0.475,Janowsky A et al 2014,https://pubmed.ncbi.nlm.nih.gov/24488404/,lsd,LSD,0.475,False,9.323306390375134
83486,5-HT1A,HTR1A,1184,MDMA,CC(CC1=CC2=C(C=C1)OCO2)NC,1615,,3H-8-OH-DPAT,HUMAN,HEK293 cells,,12200.0,Simmler LD et al 2013,https://pubmed.ncbi.nlm.nih.gov/22897747/,mdma,MDMA,12200.0,False,4.913640169325252
83487,5-HT2A,HTR2A,1184,MDMA,CC(CC1=CC2=C(C=C1)OCO2)NC,1615,,3H-KETANSERIN,HUMAN,HEK293 cells,,7800.0,Simmler LD et al 2013,https://pubmed.ncbi.nlm.nih.gov/22897747/,mdma,MDMA,7800.0,False,5.107905397309519
83488,5-HT2C,HTR2C,1184,MDMA,CC(CC1=CC2=C(C=C1)OCO2)NC,1615,,3H-MESULERGINE,HUMAN,HEK293 cells,>,13000.0,Simmler LD et al 2013,https://pubmed.ncbi.nlm.nih.gov/22897747/,mdma,MDMA,13000.0,True,4.886056647693163
89999,5-HT1A,HTR1A,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,3H-8-OH-DPAT,HUMAN,CLONED,,3.0,Rickli A et al 2015,https://www.ncbi.nlm.nih.gov/pubmed/26318099,lsd,LSD,3.0,False,8.522878745280337
90024,5-HT2A,HTR2A,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,3H-KETANSERIN,HUMAN,CLONED,,4.2,Rickli A et al 2015,https://www.ncbi.nlm.nih.gov/pubmed/26318099,lsd,LSD,4.2,False,8.3767507096021
90049,5-HT2C,HTR2C,1091,LSD,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,50-37-3,,3H-MESULERGINE,HUMAN,CLONED,,15.0,Rickli A et al 2015,https://www.ncbi.nlm.nih.gov/pubmed/26318099,lsd,LSD,15.0,False,7.823908740944319
1,5-HT2C,HTR2C,172,5-Methoxytryptamine,COC1=CC2=C(C=C1)NC=C2CCN,608-07-1,56422.0,3H-MESULERGINE,PIG,Choroid Plexus,,23.4,"HOYER, 1989 (J.R.R.)",,5-methoxytryptamine,5-MeO-T,23.4,False,7.6307841425898575
2,5-HT2C,HTR2C,172,5-Methoxytryptamine,COC1=CC2=C(C=C1)NC=C2CCN,608-07-1,56422.0,3H-MESULERGINE,PIG,Choroid Plexus,,23.4,"HOYER, 1988",,5-methoxytryptamine,5-MeO-T,23.4,False,7.6307841425898575
3,5-HT2C,HTR2C,172,5-Methoxytryptamine,COC1=CC2=C(C=C1)NC=C2CCN,608-07-1,56422.0,3H-MESULERGINE,PIG,Choroid Plexus,,25.1,"HOYER, 1988 or 9 (book)",,5-methoxytryptamine,5-MeO-T,25.1,False,7.600326278518962
4,5-HT2C,HTR2C,172,5-Methoxytryptamine,COC1=CC2=C(C=C1)NC=C2CCN,608-07-1,56422.0,3H-MESULERGINE,PIG,Choroid Plexus,,43.7,"MARKSTEIN ET AL, 1986",,5-methoxytryptamine,5-MeO-T,43.7,False,7.359518563029578
5,5-HT2C,HTR2C,172,5-Methoxytryptamine,COC1=CC2=C(C=C1)NC=C2CCN,608-07-1,56422.0,3H-MESULERGINE,PIG,Choroid Plexus,,43.8,"ENGEL ET AL, 1986",,5-methoxytryptamine,5-MeO-T,43.8,False,7.3585258894959
6,5-HT2C,HTR2C,694,"DMT,5-Me",CN(C)CCC1=CNC2=C1C=C(C=C2)OC,1832,,3H-MESULERGINE,PIG,Choroid Plexus,,100.0,"HOYER, 1988 or 9 (book)",,"dmt,5-me",5-Me-DMT,100.0,False,7.0
7,5-HT2C,HTR2C,172,5-Methoxytryptamine,COC1=CC2=C(C=C1)NC=C2CCN,608-07-1,56422.0,3H-MESULERGINE,PIG,Choroid Plexus,,7.9,"HOYER, 1988 or 9 (book)",,5-methoxytryptamine,5-MeO-T,7.9,False,8.102372908709558
37,5-HT2C,HTR2C,437,"DMT,5-OH",CN(C)CCC1=CNC2=C1C=C(C=C2)O,487-93-4,89593.0,3H-MESULERGINE,PIG,Choroid Plexus,,63.1,"HOYER, 1988 or 9 (book)",,"dmt,5-oh",bufotenine,63.1,False,7.199970640755866
38,5-HT2C,HTR2C,437,"DMT,5-OH",CN(C)CCC1=CNC2=C1C=C(C=C2)O,487-93-4,89593.0,3H-MESULERGINE,PIG,Choroid Plexus,,70.8,"ENGEL ET AL, 1986",,"dmt,5-oh",bufotenine,70.8,False,7.149966742310231
39,5-HT2C,HTR2C,437,"DMT,5-OH",CN(C)CCC1=CNC2=C1C=C(C=C2)O,487-93-4,89593.0,3H-MESULERGINE,PIG,Choroid Plexus,,70.8,"HOYER, 1988",,"dmt,5-oh",bufotenine,70.8,False,7.149966742310231
40,5-HT2C,HTR2C,437,"DMT,5-OH",CN(C)CCC1=CNC2=C1C=C(C=C2)O,487-93-4,89593.0,3H-MESULERGINE,PIG,Choroid Plexus,,70.8,"HOYER ET AL., 1989",,"dmt,5-oh",bufotenine,70.8,False,7.149966742310231
41,5-HT2C,HTR2C,437,"DMT,5-OH",CN(C)CCC1=CNC2=C1C=C(C=C2)O,487-93-4,89593.0,3H-MESULERGINE,PIG,Choroid Plexus,,70.8,"HOYER, 1989 (J.R.R.)",,"dmt,5-oh",bufotenine,70.8,False,7.149966742310231
46,5-HT2C,HTR2C,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,125I-SCH 23982,PIG,Choroid Plexus,,4.68,"HOYER & KARPF, 1988",,5-hydroxy tryptamine,serotonin,4.68,False,8.329754146925875
47,5-HT2C,HTR2C,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,125I-SCH 23982,RAT,Choroid Plexus,,7.1,"YAMAMOTO & KEBABIAN, 1989",,5-hydroxy tryptamine,serotonin,7.1,False,8.148741651280925
48,5-HT2C,HTR2C,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-MESULERGINE,PIG,CORTEX,,9.5,"TITELER ET AL., 1987",,5-hydroxy tryptamine,serotonin,9.5,False,8.022276394711152
49,5-HT2C,HTR2C,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-MESULERGINE,RAT,CORTEX,,15.8,"HOYER ET AL., 1985",,5-hydroxy tryptamine,serotonin,15.8,False,7.801342913045577
50,5-HT2C,HTR2C,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-5HT,PIG,Choroid Plexus,,20.0,"PAZOS ET AL, 1984",,5-hydroxy tryptamine,serotonin,20.0,False,7.698970004336019
51,5-HT2C,HTR2C,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-MESULERGINE,PIG,Choroid Plexus,,25.0,"PAZOS ET AL, 1984",,5-hydroxy tryptamine,serotonin,25.0,False,7.6020599913279625
52,5-HT2C,HTR2C,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-MESULERGINE,PIG,Choroid Plexus,,30.2,"HOYER ET AL., 1986",,5-hydroxy tryptamine,serotonin,30.2,False,7.51999305704285
53,5-HT2C,HTR2C,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-MESULERGINE,PIG,Choroid Plexus,,31.6,"HOYER, 1988 or 9 (book)",,5-hydroxy tryptamine,serotonin,31.6,False,7.500312917381596
54,5-HT2C,HTR2C,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-MESULERGINE,PIG,Choroid Plexus,,33.1,"HOYER, 1988",,5-hydroxy tryptamine,serotonin,33.1,False,7.480172006224281
55,5-HT2C,HTR2C,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-MESULERGINE,PIG,Choroid Plexus,,33.1,"MARKSTEIN ET AL, 1986",,5-hydroxy tryptamine,serotonin,33.1,False,7.480172006224281
56,5-HT2C,HTR2C,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-MESULERGINE,PIG,Choroid Plexus,,33.1,"SCHOEFFTER & HOYER, 1989",,5-hydroxy tryptamine,serotonin,33.1,False,7.480172006224281
57,5-HT2C,HTR2C,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-MESULERGINE,PIG,Choroid Plexus,,33.1,"HOYER & KARPF, 1988",,5-hydroxy tryptamine,serotonin,33.1,False,7.480172006224281
58,5-HT2C,HTR2C,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-MESULERGINE,PIG,Choroid Plexus,,33.1,"ENGEL ET AL, 1986",,5-hydroxy tryptamine,serotonin,33.1,False,7.480172006224281
59,5-HT2C,HTR2C,150,5-Hydroxy Tryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN,50-67-9,58241.0,3H-MESULERGINE,PIG,Choroid Plexus,,33.1,"HOYER ET AL., 1985",,5-hydroxy tryptamine,serotonin,33.1,False,7.480172006224281
